,Items,Support,Confidence,Ground Truth
0,"{'IPTIME', '1.3.4d'}",0.004515546381112115,1.0,IPTime | printer | 
7720,"{'SWITCHES', 'p5635-e', 'mk', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7721,"{'SWITCHES', 'p5635-e', 'mk', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7722,"{'SWITCHES', 'p5635-e', 'mk', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7723,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,MikroTik | router | 
7724,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,MikroTik | router | 
7725,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,MikroTik | router | 
7726,"{'SWITCHES', 'mk', 'q6045-e', 'MATRIX', 'axis'}",0.0012041457016298972,0.5,MikroTik | router | 
7727,"{'SWITCHES', 'mk', 'q6045-e', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,MikroTik | router | 
7728,"{'SWITCHES', 'mk', 'q6045-e', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,MikroTik | router | 
7729,"{'SWITCHES', 'mk', 'q6045-e', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,MikroTik | router | 
7730,"{'SWITCHES', 'ptz', 'MATRIX', 'axis', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7731,"{'SWITCHES', 'ptz', 'MATRIX', 'axis', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7732,"{'SWITCHES', 'ptz', 'MATRIX', 'axis', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7733,"{'SWITCHES', 'p5512-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7734,"{'SWITCHES', 'p5512-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7735,"{'SWITCHES', 'p5512-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7736,"{'SWITCHES', 'ptz', 'MATRIX', 'p5522-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7737,"{'SWITCHES', 'ptz', 'MATRIX', 'p5522-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7738,"{'SWITCHES', 'ptz', 'MATRIX', 'p5522-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7739,"{'SWITCHES', 'p5534', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7740,"{'SWITCHES', 'p5534', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7741,"{'SWITCHES', 'p5534', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7742,"{'SWITCHES', 'p5635-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7743,"{'SWITCHES', 'p5635-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7744,"{'SWITCHES', 'p5635-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7745,"{'SWITCHES', 'q6044', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7746,"{'SWITCHES', 'q6044', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7747,"{'SWITCHES', 'q6044', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7748,"{'SWITCHES', 'q6044-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7749,"{'SWITCHES', 'q6044-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7750,"{'SWITCHES', 'q6044-e', 'ptz', 'MATRIX', 'axis'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7751,"{'SWITCHES', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7752,"{'SWITCHES', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7753,"{'SWITCHES', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7754,"{'SWITCHES', 'q6115-e', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7755,"{'SWITCHES', 'q6115-e', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7756,"{'SWITCHES', 'q6115-e', 'ptz', 'MATRIX', 'axis'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7757,"{'SWITCHES', 'm5013', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
7758,"{'SWITCHES', 'm5013', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
7759,"{'SWITCHES', 'm5013', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,M5013 PTZ Dome Network Camera | camera | 
7760,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'm5014-v'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7761,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'm5014-v'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7762,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'm5014-v'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7763,"{'SWITCHES', 'p5635-e', 'mk', 'camera', 'MATRIX'}",0.0012041457016298972,0.5,P5635-E Mk II PTZ Dome Network Camera | camera | 
7764,"{'SWITCHES', 'p5635-e', 'mk', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7765,"{'SWITCHES', 'p5635-e', 'mk', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7766,"{'SWITCHES', 'p5635-e', 'mk', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7767,"{'SWITCHES', 'mk', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,MikroTik | router | 
7768,"{'SWITCHES', 'mk', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,MikroTik | router | 
7769,"{'SWITCHES', 'mk', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,MikroTik | router | 
7770,"{'SWITCHES', 'mk', 'q6045-e', 'camera', 'MATRIX'}",0.0012041457016298972,0.5,MikroTik | router | 
7771,"{'SWITCHES', 'mk', 'q6045-e', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,MikroTik | router | 
7772,"{'SWITCHES', 'mk', 'q6045-e', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,MikroTik | router | 
7773,"{'SWITCHES', 'mk', 'q6045-e', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,MikroTik | router | 
7774,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7775,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7776,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'oct'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7777,"{'SWITCHES', 'p5512-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7778,"{'SWITCHES', 'p5512-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7779,"{'SWITCHES', 'p5512-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7780,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'p5522-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7781,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'p5522-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7782,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'p5522-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7783,"{'SWITCHES', 'p5534', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7784,"{'SWITCHES', 'p5534', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7785,"{'SWITCHES', 'p5534', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5534 PTZ Dome Network Camera | camera | 
7786,"{'SWITCHES', 'p5635-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7787,"{'SWITCHES', 'p5635-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7788,"{'SWITCHES', 'p5635-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7789,"{'SWITCHES', 'q6044', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7790,"{'SWITCHES', 'q6044', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7791,"{'SWITCHES', 'q6044', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044 PTZ Dome Network Camera | camera | 
7792,"{'SWITCHES', 'q6044-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7793,"{'SWITCHES', 'q6044-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7794,"{'SWITCHES', 'q6044-e', 'ptz', 'camera', 'MATRIX'}",0.0012041457016298972,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7795,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7796,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7797,"{'SWITCHES', 'ptz', 'camera', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7798,"{'SWITCHES', 'q6115-e', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7799,"{'SWITCHES', 'q6115-e', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7800,"{'SWITCHES', 'q6115-e', 'ptz', 'camera', 'MATRIX'}",0.0024082914032597944,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7801,"{'SWITCHES', 'p5635-e', 'mk', 'ptz', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7802,"{'SWITCHES', 'p5635-e', 'mk', 'ptz', 'MATRIX'}",0.0012041457016298972,0.5,P5635-E Mk II PTZ Dome Network Camera | camera | 
7803,"{'SWITCHES', 'p5635-e', 'mk', 'ptz', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7804,"{'SWITCHES', 'p5635-e', 'mk', 'ptz', 'MATRIX'}",0.0012041457016298972,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7805,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'q6045-e'}",0.0012041457016298972,0.5,MikroTik | router | 
7806,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,MikroTik | router | 
7807,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,MikroTik | router | 
7808,"{'SWITCHES', 'mk', 'ptz', 'MATRIX', 'q6045-e'}",0.0012041457016298972,1.0,MikroTik | router | 
7809,"{'T3500COMPUTERSFLASH', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7810,"{'T3500COMPUTERSFLASH', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7811,"{'T3500COMPUTERSFLASH', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7812,"{'T3500COMPUTERSFLASH', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
7813,"{'T520', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7814,"{'T520', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7815,"{'T520', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7816,"{'T520', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
7817,"{'ptz', 'camera', 'MATRIX', 'T795', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7818,"{'ptz', 'camera', 'MATRIX', 'T795', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7819,"{'ptz', 'camera', 'MATRIX', 'T795', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7820,"{'ptz', 'camera', 'MATRIX', 'T795', 'axis'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
7821,"{'T830HP', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7822,"{'T830HP', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7823,"{'T830HP', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7824,"{'T830HP', 'ptz', 'camera', 'MATRIX', 'axis'}",0.002795338235926547,0.7142857142857142,P5635-E Mk II PTZ Dome Network Camera | camera | 
7825,"{'m5013', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,M5013 PTZ Dome Network Camera | camera | 
7826,"{'m5013', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,M5013 PTZ Dome Network Camera | camera | 
7827,"{'m5013', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,M5013 PTZ Dome Network Camera | camera | 
7828,"{'m5013', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,M5013 PTZ Dome Network Camera | camera | 
7829,"{'ptz', 'camera', 'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7830,"{'ptz', 'camera', 'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7831,"{'ptz', 'camera', 'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7832,"{'ptz', 'camera', 'MATRIX', 'axis', 'm5014-v'}",0.006020728508149486,0.5761316872427984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7833,"{'p5635-e', 'mk', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5,P5635-E Mk II PTZ Dome Network Camera | camera | 
7834,"{'p5635-e', 'mk', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7835,"{'p5635-e', 'mk', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7836,"{'p5635-e', 'mk', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7837,"{'p5635-e', 'mk', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7838,"{'mk', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,MikroTik | router | 
7839,"{'mk', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,MikroTik | router | 
7840,"{'mk', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,MikroTik | router | 
7841,"{'mk', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,0.5982905982905984,MikroTik | router | 
7842,"{'mk', 'q6045-e', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5,MikroTik | router | 
7843,"{'mk', 'q6045-e', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7844,"{'mk', 'q6045-e', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7845,"{'mk', 'q6045-e', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7846,"{'mk', 'q6045-e', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,MikroTik | router | 
7847,"{'ptz', 'camera', 'MATRIX', 'axis', 'oct'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7848,"{'ptz', 'camera', 'MATRIX', 'axis', 'oct'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7849,"{'ptz', 'camera', 'MATRIX', 'axis', 'oct'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7850,"{'ptz', 'camera', 'MATRIX', 'axis', 'oct'}",0.006020728508149486,0.5957446808510639,P5635-E Mk II PTZ Dome Network Camera | camera | 
7851,"{'p5512-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7852,"{'p5512-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7853,"{'p5512-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7854,"{'p5512-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,"P5512-E PTZ Dome Network Camera,TM221CE40T | camera,programmable logic controller | "
7855,"{'ptz', 'camera', 'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7856,"{'ptz', 'camera', 'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7857,"{'ptz', 'camera', 'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7858,"{'ptz', 'camera', 'MATRIX', 'p5522-e', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7859,"{'p5534', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5534 PTZ Dome Network Camera | camera | 
7860,"{'p5534', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5534 PTZ Dome Network Camera | camera | 
7861,"{'p5534', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5534 PTZ Dome Network Camera | camera | 
7862,"{'p5534', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,P5534 PTZ Dome Network Camera | camera | 
7863,"{'p5635-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7864,"{'p5635-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7865,"{'p5635-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7866,"{'p5635-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7867,"{'q6044', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044 PTZ Dome Network Camera | camera | 
7868,"{'q6044', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044 PTZ Dome Network Camera | camera | 
7869,"{'q6044', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044 PTZ Dome Network Camera | camera | 
7870,"{'q6044', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,Q6044 PTZ Dome Network Camera | camera | 
7871,"{'q6044-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7872,"{'q6044-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7873,"{'q6044-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,1.0,Q6044-E PTZ Dome Network Camera | camera | 
7874,"{'q6044-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,Q6044-E PTZ Dome Network Camera | camera | 
7875,"{'ptz', 'camera', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7876,"{'ptz', 'camera', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7877,"{'ptz', 'camera', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7878,"{'ptz', 'camera', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7879,"{'q6115-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7880,"{'q6115-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7881,"{'q6115-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,1.0,Q6115-E PTZ Dome Network Camera | camera | 
7882,"{'q6115-e', 'ptz', 'camera', 'MATRIX', 'axis'}",0.012041457016298973,0.5857740585774058,Q6115-E PTZ Dome Network Camera | camera | 
7883,"{'p5635-e', 'mk', 'ptz', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7884,"{'p5635-e', 'mk', 'ptz', 'MATRIX', 'axis'}",0.006020728508149486,0.5,P5635-E Mk II PTZ Dome Network Camera | camera | 
7885,"{'p5635-e', 'mk', 'ptz', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7886,"{'p5635-e', 'mk', 'ptz', 'MATRIX', 'axis'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7887,"{'p5635-e', 'mk', 'ptz', 'MATRIX', 'axis'}",0.006020728508149486,0.5982905982905984,P5635-E Mk II PTZ Dome Network Camera | camera | 
7888,"{'mk', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,0.5,MikroTik | router | 
7889,"{'mk', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7890,"{'mk', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7891,"{'mk', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,1.0,MikroTik | router | 
7892,"{'mk', 'ptz', 'MATRIX', 'q6045-e', 'axis'}",0.006020728508149486,0.5982905982905984,MikroTik | router | 
7893,"{'p5635-e', 'mk', 'ptz', 'camera', 'MATRIX'}",0.006020728508149486,1.0,P5635-E Mk II PTZ Dome Network Camera | camera | 
7894,"{'p5635-e', 'mk', 'ptz', 'camera', 'MATRIX'}",0.006020728508149486,0.5,P5635-E Mk II PTZ Dome Network Camera | camera | 
