,Items,Support,Confidence
192,"set([u'FORCE10', u'DELL'])",0.0022002200220022,1.0
193,"set([u'SWITCHES', u'DELL'])",0.0022002200220022,1.0
194,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'DELL'])",0.0022002200220022,1.0
195,"set([u'NETGEAR', u'DG834N'])",0.0022002200220022,1.0
196,"set([u'ROUTER', u'DG834N'])",0.0022002200220022,1.0
197,"set([u'linux/3.10.53-hulk2 upnp/1.0 sdk upnp devices/1.6.18 upnp/1.0 dlnadoc/1.50 urn:schemas-upnp-org:service:wanipconnection:1 uuid:00e0fc-2502-acf9702bd5ed::urn:schemas-upnp-org:service:wanipconnection:1', u'DG834N'])",0.0022002200220022,1.0
198,"set([u'NETGEAR', u'DGN1000'])",0.0011001100110011,1.0
199,"set([u'ROUTER', u'DGN1000'])",0.0011001100110011,1.0
200,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'DGN1000'])",0.0011001100110011,1.0
201,"set([u'DGN2200', u'NETGEAR'])",0.0011001100110011,1.0
202,"set([u'DGN2200', u'ROUTER'])",0.0011001100110011,1.0
203,"set([u'DGN2200', u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1'])",0.0011001100110011,1.0
204,"set([u'ROUTER', u'DNSSERVER2'])",0.009900990099009901,1.0
205,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'DNSSERVER2'])",0.009900990099009901,1.0
206,"set([u'DS-7204', u'DVR'])",0.0011001100110011,0.5
207,"set([u'HIKVISION', u'DS-7204'])",0.0033003300330033004,1.0
